📋 Showing application logs...
auth-service-1          | timestamp="2025-09-22T12:27:42.554Z" Method="POST" URL="/verify" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="auth-service:3001" cookie="-" content-type="application/json" connection="close" lenght="204" content="{"token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjE3NTg1NDQwMzUyNDQsImVtYWlsIjoiYm9iQHBheXBhbC5jb20iLCJpYXQiOjE3NTg1NDQwMzgsImV4cCI6MTc1ODYzMDQzOH0.UvaHyItKZp1XUtBud2YpHDM4ck8XHfMQyNWshQ7rX8A"}" classification="Normal" event="TokenVerificationAttempt" hasToken="true"
auth-service-1          | timestamp="2025-09-22T12:27:54.783Z" Method="POST" URL="/verify" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="auth-service:3001" cookie="-" content-type="application/json" connection="close" lenght="207" content="{"token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjE3NTg1NDQwMzQwOTgsImVtYWlsIjoiYWxpY2VAcGF5cGFsLmNvbSIsImlhdCI6MTc1ODU0NDAzNywiZXhwIjoxNzU4NjMwNDM3fQ.O9qNXnXLKB7d1FaN_ftiuVk4Jn1roZ0JIH5UbtWpwMc"}" classification="Normal" event="TokenVerificationAttempt" hasToken="true"
payment-service-1       | timestamp="2025-09-22T12:27:57.932Z" Method="POST" URL="/process" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="97" content="{"amount":999.99,"recipient":"vip@customer.com","description":"VIP Transaction - Full Flow Test"}" classification="Normal" event="PaymentProcessingSuccess" paymentId="1758544077931" userId="1758544034098" amount="999.99"
[33mapi-gateway-1           | 2025/09/22 12:27:38 [info] 30#30: *45 client 172.22.0.1 closed keepalive connection[0m
[33mapi-gateway-1           | 2025/09/22 12:27:40 [info] 30#30: *47 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-09-22T12:27:54.784Z" Method="POST" URL="/verify" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="auth-service:3001" cookie="-" content-type="application/json" connection="close" lenght="207" content="{"token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjE3NTg1NDQwMzQwOTgsImVtYWlsIjoiYWxpY2VAcGF5cGFsLmNvbSIsImlhdCI6MTc1ODU0NDAzNywiZXhwIjoxNzU4NjMwNDM3fQ.O9qNXnXLKB7d1FaN_ftiuVk4Jn1roZ0JIH5UbtWpwMc"}" classification="Normal" event="TokenVerificationSuccess" userId="1758544034098" email="alice@paypal.com"
[33mapi-gateway-1           | 2025/09/22 12:27:42 [info] 30#30: *49 client 172.22.0.1 closed keepalive connection[0m
notification-service-1  | timestamp="2025-09-22T12:27:50.711Z" Method="POST" URL="/send" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="notification-service:3003" cookie="-" content-type="application/json" connection="close" lenght="154" content="{"userId":1758544036403,"email":"charlie@paypal.com","type":"PAYMENT_SUCCESS","message":"Your payment of $300 to landlord@apartments.com was successful."}" classification="Normal" event="NotificationStored" notificationId="1758544070711" userId="1758544036403"
auth-service-1          | timestamp="2025-09-22T12:27:54.816Z" Method="POST" URL="/login" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="47" content="{"email":"invalid@test.com","password":"wrong"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
[33mapi-gateway-1           | 2025/09/22 12:27:44 [info] 30#30: *51 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-09-22T12:27:54.816Z" Method="POST" URL="/login" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="47" content="{"email":"invalid@test.com","password":"wrong"}" classification="Suspicious" event="LoginFailure" email="invalid@test.com" reason="InvalidCredentials"
[33mapi-gateway-1           | 2025/09/22 12:27:46 [info] 30#30: *53 client 172.22.0.1 closed keepalive connection[0m
notification-service-1  | timestamp="2025-09-22T12:27:52.746Z" Method="POST" URL="/send" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="notification-service:3003" cookie="-" content-type="application/json" connection="close" lenght="154" content="{"userId":1758544036403,"email":"charlie@paypal.com","type":"PAYMENT_SUCCESS","message":"Your payment of $75.25 to utilities@company.com was successful."}" classification="Normal" event="NotificationReceived" userId="1758544036403" email="charlie@paypal.com" type="PAYMENT_SUCCESS"
[33mapi-gateway-1           | 2025/09/22 12:27:48 [info] 30#30: *55 client 172.22.0.1 closed keepalive connection[0m
[33mapi-gateway-1           | 2025/09/22 12:27:50 [info] 30#30: *57 client 172.22.0.1 closed keepalive connection[0m
notification-service-1  | timestamp="2025-09-22T12:27:52.746Z" Method="POST" URL="/send" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="notification-service:3003" cookie="-" content-type="application/json" connection="close" lenght="154" content="{"userId":1758544036403,"email":"charlie@paypal.com","type":"PAYMENT_SUCCESS","message":"Your payment of $75.25 to utilities@company.com was successful."}" classification="Normal" event="NotificationStored" notificationId="1758544072746" userId="1758544036403"
notification-service-1  | timestamp="2025-09-22T12:27:57.935Z" Method="POST" URL="/send" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="notification-service:3003" cookie="-" content-type="application/json" connection="close" lenght="148" content="{"userId":1758544034098,"email":"alice@paypal.com","type":"PAYMENT_SUCCESS","message":"Your payment of $999.99 to vip@customer.com was successful."}" classification="Normal" event="NotificationReceived" userId="1758544034098" email="alice@paypal.com" type="PAYMENT_SUCCESS"
notification-service-1  | timestamp="2025-09-22T12:27:57.935Z" Method="POST" URL="/send" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="notification-service:3003" cookie="-" content-type="application/json" connection="close" lenght="148" content="{"userId":1758544034098,"email":"alice@paypal.com","type":"PAYMENT_SUCCESS","message":"Your payment of $999.99 to vip@customer.com was successful."}" classification="Normal" event="NotificationStored" notificationId="1758544077935" userId="1758544034098"
[33mapi-gateway-1           | 2025/09/22 12:27:52 [info] 30#30: *59 client 172.22.0.1 closed keepalive connection[0m
[33mapi-gateway-1           | 2025/09/22 12:27:54 [info] 30#30: *61 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-09-22T12:27:56.885Z" Method="POST" URL="/verify" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="auth-service:3001" cookie="-" content-type="application/json" connection="close" lenght="25" content="{"token":"invalid-token"}" classification="Normal" event="TokenVerificationAttempt" hasToken="true"
[31mauth-service-1          | timestamp="2025-09-22T12:27:56.885Z" Method="POST" URL="/verify" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="auth-service:3001" cookie="-" content-type="application/json" connection="close" lenght="25" content="{"token":"invalid-token"}" classification="Suspicious" event="TokenVerificationFailure" reason="InvalidToken" errorName="JsonWebTokenError" errorMessage="jwt malformed"[0m
auth-service-1          | timestamp="2025-09-22T12:27:57.929Z" Method="POST" URL="/verify" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="auth-service:3001" cookie="-" content-type="application/json" connection="close" lenght="207" content="{"token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjE3NTg1NDQwMzQwOTgsImVtYWlsIjoiYWxpY2VAcGF5cGFsLmNvbSIsImlhdCI6MTc1ODU0NDAzNywiZXhwIjoxNzU4NjMwNDM3fQ.O9qNXnXLKB7d1FaN_ftiuVk4Jn1roZ0JIH5UbtWpwMc"}" classification="Normal" event="TokenVerificationAttempt" hasToken="true"
auth-service-1          | timestamp="2025-09-22T12:27:57.930Z" Method="POST" URL="/verify" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="auth-service:3001" cookie="-" content-type="application/json" connection="close" lenght="207" content="{"token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjE3NTg1NDQwMzQwOTgsImVtYWlsIjoiYWxpY2VAcGF5cGFsLmNvbSIsImlhdCI6MTc1ODU0NDAzNywiZXhwIjoxNzU4NjMwNDM3fQ.O9qNXnXLKB7d1FaN_ftiuVk4Jn1roZ0JIH5UbtWpwMc"}" classification="Normal" event="TokenVerificationSuccess" userId="1758544034098" email="alice@paypal.com"
[33mapi-gateway-1           | 2025/09/22 12:27:54 [info] 30#30: *63 client 172.22.0.1 closed keepalive connection[0m
[33mapi-gateway-1           | 2025/09/22 12:27:55 [info] 30#30: *65 client 172.22.0.1 closed keepalive connection[0m
[33mapi-gateway-1           | 2025/09/22 12:27:56 [info] 30#30: *67 client 172.22.0.1 closed keepalive connection[0m
[33mapi-gateway-1           | 2025/09/22 12:27:57 [info] 30#30: *69 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-09-22T13:19:37.997Z" Method="GET" URL="/health" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="0" content="{}" classification="Normal" event="HealthCheck" service="auth-service"
[33mapi-gateway-1           | 2025/09/22 13:19:38 [info] 30#30: *71 client 172.22.0.1 closed keepalive connection[0m
payment-service-1       | timestamp="2025-09-22T13:19:39.025Z" Method="GET" URL="/health" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="0" content="{}" classification="Normal" event="HealthCheck" service="payment-service"
[33mapi-gateway-1           | 2025/09/22 13:19:39 [info] 30#30: *73 client 172.22.0.1 closed keepalive connection[0m
notification-service-1  | timestamp="2025-09-22T13:19:40.049Z" Method="GET" URL="/health" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="0" content="{}" classification="Normal" event="HealthCheck" service="notification-service"
[33mapi-gateway-1           | 2025/09/22 13:19:40 [info] 30#30: *75 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-09-22T13:19:42.090Z" Method="POST" URL="/register" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="53" content="{"email":"alice@paypal.com","password":"password123"}" classification="Normal" event="RegistrationAttempt" email="alice@paypal.com"
auth-service-1          | timestamp="2025-09-22T13:19:42.219Z" Method="POST" URL="/register" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="53" content="{"email":"alice@paypal.com","password":"password123"}" classification="Normal" event="RegistrationSuccess" email="alice@paypal.com" userId="1758547182219"
[33mapi-gateway-1           | 2025/09/22 13:19:42 [info] 30#30: *77 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-09-22T13:19:43.248Z" Method="POST" URL="/register" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="51" content="{"email":"bob@paypal.com","password":"password123"}" classification="Normal" event="RegistrationAttempt" email="bob@paypal.com"
auth-service-1          | timestamp="2025-09-22T13:19:43.377Z" Method="POST" URL="/register" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="51" content="{"email":"bob@paypal.com","password":"password123"}" classification="Normal" event="RegistrationSuccess" email="bob@paypal.com" userId="1758547183377"
[33mapi-gateway-1           | 2025/09/22 13:19:43 [info] 30#30: *79 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-09-22T13:19:44.406Z" Method="POST" URL="/register" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="55" content="{"email":"charlie@paypal.com","password":"password123"}" classification="Normal" event="RegistrationAttempt" email="charlie@paypal.com"
auth-service-1          | timestamp="2025-09-22T13:19:44.539Z" Method="POST" URL="/register" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="55" content="{"email":"charlie@paypal.com","password":"password123"}" classification="Normal" event="RegistrationSuccess" email="charlie@paypal.com" userId="1758547184539"
[33mapi-gateway-1           | 2025/09/22 13:19:44 [info] 30#30: *81 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-09-22T13:19:45.576Z" Method="POST" URL="/login" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="53" content="{"email":"alice@paypal.com","password":"password123"}" classification="Normal" event="LoginAttempt" email="alice@paypal.com"
auth-service-1          | timestamp="2025-09-22T13:19:45.710Z" Method="POST" URL="/login" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="53" content="{"email":"alice@paypal.com","password":"password123"}" classification="Normal" event="LoginSuccess" email="alice@paypal.com" userId="1758544034098"
[33mapi-gateway-1           | 2025/09/22 13:19:45 [info] 30#30: *83 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-09-22T13:19:45.742Z" Method="POST" URL="/verify" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="0" content="{}" classification="Normal" event="TokenVerificationAttempt" hasToken="true"
auth-service-1          | timestamp="2025-09-22T13:19:45.744Z" Method="POST" URL="/verify" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="0" content="{}" classification="Normal" event="TokenVerificationSuccess" userId="1758544034098" email="alice@paypal.com"
[33mapi-gateway-1           | 2025/09/22 13:19:45 [info] 30#30: *85 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-09-22T13:19:46.768Z" Method="POST" URL="/login" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="51" content="{"email":"bob@paypal.com","password":"password123"}" classification="Normal" event="LoginAttempt" email="bob@paypal.com"
auth-service-1          | timestamp="2025-09-22T13:19:46.900Z" Method="POST" URL="/login" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="51" content="{"email":"bob@paypal.com","password":"password123"}" classification="Normal" event="LoginSuccess" email="bob@paypal.com" userId="1758544035244"
[33mapi-gateway-1           | 2025/09/22 13:19:46 [info] 30#30: *87 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-09-22T13:19:46.935Z" Method="POST" URL="/verify" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="0" content="{}" classification="Normal" event="TokenVerificationAttempt" hasToken="true"
auth-service-1          | timestamp="2025-09-22T13:19:46.936Z" Method="POST" URL="/verify" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="0" content="{}" classification="Normal" event="TokenVerificationSuccess" userId="1758544035244" email="bob@paypal.com"
[33mapi-gateway-1           | 2025/09/22 13:19:46 [info] 30#30: *89 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-09-22T13:19:47.963Z" Method="POST" URL="/login" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="55" content="{"email":"charlie@paypal.com","password":"password123"}" classification="Normal" event="LoginAttempt" email="charlie@paypal.com"
auth-service-1          | timestamp="2025-09-22T13:19:48.098Z" Method="POST" URL="/login" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="55" content="{"email":"charlie@paypal.com","password":"password123"}" classification="Normal" event="LoginSuccess" email="charlie@paypal.com" userId="1758544036403"
[33mapi-gateway-1           | 2025/09/22 13:19:48 [info] 30#30: *91 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-09-22T13:19:48.132Z" Method="POST" URL="/verify" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="0" content="{}" classification="Normal" event="TokenVerificationAttempt" hasToken="true"
auth-service-1          | timestamp="2025-09-22T13:19:48.132Z" Method="POST" URL="/verify" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="0" content="{}" classification="Normal" event="TokenVerificationSuccess" userId="1758544036403" email="charlie@paypal.com"
[33mapi-gateway-1           | 2025/09/22 13:19:48 [info] 30#30: *93 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-09-22T13:19:49.183Z" Method="POST" URL="/verify" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="0" content="{}" classification="Normal" event="TokenVerificationAttempt" hasToken="true"
auth-service-1          | timestamp="2025-09-22T13:19:49.183Z" Method="POST" URL="/verify" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="0" content="{}" classification="Normal" event="TokenVerificationSuccess" userId="1758544034098" email="alice@paypal.com"
[33mapi-gateway-1           | 2025/09/22 13:19:49 [info] 30#30: *95 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-09-22T13:19:50.220Z" Method="POST" URL="/verify" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="0" content="{}" classification="Normal" event="TokenVerificationAttempt" hasToken="true"
auth-service-1          | timestamp="2025-09-22T13:19:50.221Z" Method="POST" URL="/verify" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="0" content="{}" classification="Normal" event="TokenVerificationSuccess" userId="1758544035244" email="bob@paypal.com"
[33mapi-gateway-1           | 2025/09/22 13:19:50 [info] 30#30: *97 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-09-22T13:19:51.255Z" Method="POST" URL="/verify" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="0" content="{}" classification="Normal" event="TokenVerificationAttempt" hasToken="true"
auth-service-1          | timestamp="2025-09-22T13:19:51.256Z" Method="POST" URL="/verify" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="0" content="{}" classification="Normal" event="TokenVerificationSuccess" userId="1758544036403" email="charlie@paypal.com"
[33mapi-gateway-1           | 2025/09/22 13:19:51 [info] 30#30: *99 client 172.22.0.1 closed keepalive connection[0m
payment-service-1       | timestamp="2025-09-22T13:19:52.291Z" Method="POST" URL="/process" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="78" content="{"amount":50,"recipient":"john@example.com","description":"Coffee payment"}" classification="Normal" event="AuthenticationAttempt" hasToken="true"
auth-service-1          | timestamp="2025-09-22T13:19:52.295Z" Method="POST" URL="/verify" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="auth-service:3001" cookie="-" content-type="application/json" connection="close" lenght="207" content="{"token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjE3NTg1NDQwMzQwOTgsImVtYWlsIjoiYWxpY2VAcGF5cGFsLmNvbSIsImlhdCI6MTc1ODU0NzE4NSwiZXhwIjoxNzU4NjMzNTg1fQ.s_RTh3tGHbqm82OThuVmyJYZ_sXx72GUTqWaUGYf9i8"}" classification="Normal" event="TokenVerificationAttempt" hasToken="true"
auth-service-1          | timestamp="2025-09-22T13:19:52.296Z" Method="POST" URL="/verify" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="auth-service:3001" cookie="-" content-type="application/json" connection="close" lenght="207" content="{"token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjE3NTg1NDQwMzQwOTgsImVtYWlsIjoiYWxpY2VAcGF5cGFsLmNvbSIsImlhdCI6MTc1ODU0NzE4NSwiZXhwIjoxNzU4NjMzNTg1fQ.s_RTh3tGHbqm82OThuVmyJYZ_sXx72GUTqWaUGYf9i8"}" classification="Normal" event="TokenVerificationSuccess" userId="1758544034098" email="alice@paypal.com"
payment-service-1       | timestamp="2025-09-22T13:19:52.297Z" Method="POST" URL="/process" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="78" content="{"amount":50,"recipient":"john@example.com","description":"Coffee payment"}" classification="Normal" event="AuthenticationSuccess" userId="1758544034098" email="alice@paypal.com"
payment-service-1       | timestamp="2025-09-22T13:19:52.297Z" Method="POST" URL="/process" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="78" content="{"amount":50,"recipient":"john@example.com","description":"Coffee payment"}" classification="Normal" event="PaymentProcessingAttempt" userId="1758544034098" email="alice@paypal.com" amount="50" recipient="john@example.com"
payment-service-1       | timestamp="2025-09-22T13:19:52.298Z" Method="POST" URL="/process" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="78" content="{"amount":50,"recipient":"john@example.com","description":"Coffee payment"}" classification="Normal" event="PaymentProcessingSuccess" paymentId="1758547192297" userId="1758544034098" amount="50"
[33mapi-gateway-1           | 2025/09/22 13:19:52 [info] 30#30: *101 client 172.22.0.1 closed keepalive connection[0m
notification-service-1  | timestamp="2025-09-22T13:19:52.301Z" Method="POST" URL="/send" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="notification-service:3003" cookie="-" content-type="application/json" connection="close" lenght="144" content="{"userId":1758544034098,"email":"alice@paypal.com","type":"PAYMENT_SUCCESS","message":"Your payment of $50 to john@example.com was successful."}" classification="Normal" event="NotificationReceived" userId="1758544034098" email="alice@paypal.com" type="PAYMENT_SUCCESS"
notification-service-1  | timestamp="2025-09-22T13:19:52.302Z" Method="POST" URL="/send" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="notification-service:3003" cookie="-" content-type="application/json" connection="close" lenght="144" content="{"userId":1758544034098,"email":"alice@paypal.com","type":"PAYMENT_SUCCESS","message":"Your payment of $50 to john@example.com was successful."}" classification="Normal" event="NotificationStored" notificationId="1758547192302" userId="1758544034098"
payment-service-1       | timestamp="2025-09-22T13:19:54.326Z" Method="POST" URL="/process" User-Agent="curl/8.9.1" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="79" content="{"amount":150.75,"recipient":"sarah@store.com","description":"Online shopping"}" classification="Normal" event="AuthenticationAttempt" hasToken="true"
auth-service-1          | timestamp="2025-09-22T13:19:54.331Z" Method="POST" URL="/verify" User-Agent="axios/1.12.2" Pragma="-" Cache-Control="-" Accept="application/json, text/plain, */*" Accept-encoding="gzip, compress, deflate, br" Accept-charset="-" language="-" host="auth-service:3001" cookie="-" content-type="application/json" connection="close" lenght="207" content="{"token":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjE3NTg1NDQwMzQwOTgsImVtYWlsIjoiYWxpY2VAcGF5cGFsLmNvbSIsImlhdCI6MTc1ODU0NzE4NSwiZXhwIjoxNzU4NjMzNTg1fQ.s_RTh3tGHbqm82OThuVmyJYZ_sXx72GUTqWaUGYf9i8"}" classification="Normal" event="TokenVerificationAttempt" hasToken="true"
